,Neighbourhood,Detailsـtransaction,Date,Total_price,Area,Price_per_meter
11500,العزيزية,2447,"Thursday, 31 March 2022 ",2206256.0,500,4413
11501,العزيزية,4877/1,"Monday, 28 March 2022 ",1200000.0,325,3692
11502,العزيزية,5184/132,"Sunday, 13 March 2022 ",1400000.0,495,2828
11503,العزيزية,727/1,"Wednesday, 2 March 2022 ",1400000.0,627.62,2231
11504,العزيزية,777/2,"Sunday, 6 March 2022 ",855829.0,364,2351
11505,العزيزية,221,"Wednesday, 30 March 2022 ",3400000.0,2716.00,1252
11506,العزيزية,347/1,"Monday, 14 March 2022 ",1000000.0,345.99,2890
11507,العزيزية,456,"Monday, 21 March 2022 ",1417500.0,1050.00,1350
11508,العزيزية,297/1,"Thursday, 10 March 2022 ",1500000.0,432.98,3464
11509,العزيزية,485/2,"Monday, 14 March 2022 ",1600000.0,735,2177
11510,العزيزية,679,"Thursday, 3 March 2022 ",1700000.0,750,2267
11511,العزيزية,730/1,"Sunday, 6 March 2022 ",1050450.0,375,2801
11512,العزيزية,179,"Sunday, 27 March 2022 ",610000.0,357,1709
11513,العزيزية,403,"Tuesday, 1 March 2022 ",950000.0,328.42,2893
11514,العزيزية,25/2,"Wednesday, 2 March 2022 ",567000.0,315,1800
11515,العزيزية,27/1,"Wednesday, 2 March 2022 ",567000.0,315,1800
11516,العزيزية,27/2,"Sunday, 6 March 2022 ",567000.0,315,1800
11517,العزيزية,29/1,"Sunday, 6 March 2022 ",567000.0,315,1800
11518,العزيزية,29/2,"Wednesday, 9 March 2022 ",594878.0,330.49,1800
11519,العزيزية,31/1,"Wednesday, 9 March 2022 ",614250.0,341.25,1800
11520,العزيزية,31/2,"Wednesday, 9 March 2022 ",614250.0,341.25,1800
11521,العزيزية,33/1,"Wednesday, 9 March 2022 ",614250.0,341.25,1800
11522,العزيزية,33/2,"Wednesday, 9 March 2022 ",614250.0,341.25,1800
11523,العقيق,199/2,"Monday, 28 March 2022 ",1725075.0,312.5,5520
11524,العقيق,1244/4/2,"Tuesday, 15 March 2022 ",2050000.0,312.5,6560
11525,العقيق,2154/1,"Tuesday, 1 March 2022 ",1050000.0,406.25,2585
11526,العقيق,2620/1,"Thursday, 3 March 2022 ",2000000.0,330,6061
11527,العقيق,431,"Thursday, 3 March 2022 ",500000.0,400,1250
11528,العقيق,875,"Monday, 14 March 2022 ",5500000.0,909,6051
11529,العقيق,123/1/2,"Monday, 28 March 2022 ",1750000.0,325,5385
11530,العقيق,108,"Thursday, 31 March 2022 ",4000000.0,1500.00,2667
11531,العقيق,588/1,"Tuesday, 8 March 2022 ",1550000.0,312.5,4960
11532,العلا,546,"Tuesday, 15 March 2022 ",375000.0,900,417
11533,العلا,546,"Monday, 21 March 2022 ",550000.0,900,611
11534,العليا,9,"Tuesday, 8 March 2022 ",16698000.0,1518.00,11000
11535,العليا,207,"Monday, 7 March 2022 ",2400000.0,620,3871
11536,العليا,372,"Thursday, 31 March 2022 ",2100000.0,620,3387
11537,العليا,577و578,"Wednesday, 16 March 2022 ",1500000.0,233.45,6425
11538,العليا,577و578و,"Sunday, 6 March 2022 ",1450000.0,224.75,6452
11539,العليا,762,"Tuesday, 8 March 2022 ",550000.0,270,2037
11540,العليا,بدون,"Wednesday, 2 March 2022 ",1400000.0,218.75,6400
11541,العليا,عدد العقارات 2-أول ق…,"Thursday, 10 March 2022 ",50000000.0,1530.00,32680
11542,العليا,455,"Saturday, 19 March 2022 ",5992812.0,926.96,6465
11543,العليا,1260,"Wednesday, 23 March 2022 ",1400000.0,304,4605
11544,العليا,1262,"Monday, 14 March 2022 ",350000.0,540,648
11545,العليا,1291,"Thursday, 31 March 2022 ",1400000.0,396,3535
11546,العليا,962,"Thursday, 10 March 2022 ",3445000.0,540,6380
11547,العليا,186,"Wednesday, 30 March 2022 ",1800000.0,600,3000
11548,العليا,531/1,"Thursday, 24 March 2022 ",1750000.0,225,7778
11549,العليا,72,"Thursday, 3 March 2022 ",2250000.0,660,3409
11550,العوالي,1046/2,"Thursday, 31 March 2022 ",1320000.0,600,2200
11551,العوالي,117/1/3,"Saturday, 19 March 2022 ",1300000.0,360,3611
11552,العوالي,1325/أ/1/2,"Tuesday, 1 March 2022 ",2750000.0,495,5556
11553,العوالي,3200/1,"Tuesday, 1 March 2022 ",545000.0,360,1514
11554,العوالي,665/1,"Wednesday, 23 March 2022 ",1700000.0,360,4722
11555,العوالي,837/1,"Thursday, 24 March 2022 ",350000.0,450,778
11556,العوالي,837/2,"Thursday, 24 March 2022 ",350000.0,450,778
11557,العوالي,765/1,"Monday, 14 March 2022 ",840000.0,420,2000
11558,العوالي,765/2,"Monday, 14 March 2022 ",672000.0,336,2000
11559,العود,بدون,"Thursday, 3 March 2022 ",260000.0,210,1238
11560,العود,بدون,"Monday, 7 March 2022 ",280000.0,145,1931
11561,العود,بدون,"Tuesday, 8 March 2022 ",500000.0,187.16,2672
11562,العود,بدون,"Wednesday, 23 March 2022 ",200000.0,189.64,1055
11563,الغدير,21/2,"Sunday, 6 March 2022 ",2000000.0,600,3333
11564,الغدير,955/1,"Sunday, 27 March 2022 ",4440000.0,499.8,8884
11565,الغدير,126/1/2/2,"Wednesday, 30 March 2022 ",3062500.0,437.5,7000
11566,الغدير,79/1,"Wednesday, 9 March 2022 ",115333.0,29.83,3867
11567,الغراب ووادى الصور ب…,2290/1/2,"Tuesday, 1 March 2022 ",980000.0,250,3920
11568,الغراب ووادى الصور ب…,2314/2,"Monday, 28 March 2022 ",400000.0,228,1754
11569,الغروب,2893/1,"Wednesday, 2 March 2022 ",700000.0,390,1795
11570,الغروب,3597,"Sunday, 6 March 2022 ",1364541.0,750.4,1818
11571,الغروب,4552,"Monday, 28 March 2022 ",1289600.0,806.1,1600
11572,الغنامية,2,"Monday, 14 March 2022 ",150000.0,400,375
11573,الغنامية,201,"Tuesday, 29 March 2022 ",150000.0,224,670
11574,الغنامية,2314/153,"Wednesday, 2 March 2022 ",30000.0,160,188
11575,الغنامية,2674/2,"Thursday, 3 March 2022 ",165000.0,375,440
11576,الغنامية,2674/3,"Monday, 28 March 2022 ",170000.0,375,453
11577,الغنامية,2680/9,"Wednesday, 23 March 2022 ",165000.0,375,440
11578,الغنامية,3522/2,"Sunday, 27 March 2022 ",600000.0,426.66,1406
11579,الغنامية,3546/1,"Wednesday, 30 March 2022 ",250000.0,352,710
11580,الغنامية,3546/2,"Wednesday, 30 March 2022 ",250000.0,352,710
11581,الغنامية,3560/236,"Wednesday, 30 March 2022 ",300338.0,919.71,327
11582,الغنامية,366/30,"Wednesday, 2 March 2022 ",200000.0,192,1042
11583,الغنامية,عدد العقارات 2-أول ق…,"Wednesday, 16 March 2022 ",110000.0,320,344
11584,الغنامية,188,"Sunday, 27 March 2022 ",1666560.0,4761.60,350
11585,الفاخرية,66,"Wednesday, 16 March 2022 ",900000.0,400,2250
11586,الفاخرية,68,"Thursday, 17 March 2022 ",900000.0,400,2250
11587,الفاخرية,74,"Wednesday, 2 March 2022 ",800000.0,400,2000
11588,الفاخرية,بدون,"Thursday, 24 March 2022 ",500000.0,288.19,1735
11589,الفاروق,2411,"Tuesday, 15 March 2022 ",1561875.0,743.75,2100
11590,الفاروق,2412,"Tuesday, 15 March 2022 ",1249500.0,595,2100
11591,الفاروق,2413,"Tuesday, 15 March 2022 ",1260000.0,600,2100
11592,الفاروق,2414,"Tuesday, 15 March 2022 ",1008000.0,480,2100
11593,الفاروق,2415,"Tuesday, 15 March 2022 ",931875.0,443.75,2100
11594,الفاروق,2416,"Tuesday, 15 March 2022 ",745500.0,355,2100
11595,الفاروق,2417,"Sunday, 20 March 2022 ",1081500.0,515,2100
11596,الفاروق,2418,"Sunday, 20 March 2022 ",1081500.0,515,2100
11597,الفاروق,2419,"Sunday, 20 March 2022 ",840000.0,400,2100
11598,الفاروق,2420,"Sunday, 20 March 2022 ",840000.0,400,2100
11599,الفاروق,2421,"Sunday, 20 March 2022 ",1081500.0,515,2100
11600,الفاروق,2422,"Sunday, 20 March 2022 ",1081500.0,515,2100
11601,الفاروق,2451,"Thursday, 31 March 2022 ",920000.0,400,2300
11602,الفلاح,1,"Wednesday, 2 March 2022 ",2203720.0,550.93,4000
11603,الفلاح,16/3,"Sunday, 27 March 2022 ",923559.0,355.43,2598
11604,الفلاح,484/1,"Thursday, 31 March 2022 ",2460000.0,595,4134
11605,الفلاح,599/1,"Tuesday, 1 March 2022 ",1558368.0,387.5,4022
11606,الفلاح,237,"Thursday, 3 March 2022 ",2750000.0,850,3235
11607,الفلاح,261/1,"Thursday, 10 March 2022 ",2100000.0,387.5,5419
11608,الفلاح,450/1,"Wednesday, 2 March 2022 ",800000.0,432.5,1850
11609,الفلاح,471/1,"Monday, 14 March 2022 ",2275000.0,455,5000
11610,الفلاح,562,"Tuesday, 8 March 2022 ",7000000.0,947.5,7388
11611,الفلاح,63/2,"Wednesday, 2 March 2022 ",1409132.0,462,3050
11612,الفوطة,36,"Monday, 28 March 2022 ",1168000.0,720.25,1622
11613,الفيحاء,460/2,"Tuesday, 15 March 2022 ",1000000.0,312,3205
11614,الفيحاء,59,"Tuesday, 22 March 2022 ",1466300.0,682,2150
11615,الفيصل بالجعرانه,6180,"Sunday, 20 March 2022 ",1000000.0,625,1600
11616,الفيصلية,379,"Monday, 7 March 2022 ",60000.0,300,200
11617,الفيصلية,231,"Tuesday, 15 March 2022 ",1980000.0,1280.00,1547
11618,القادسية,115/1,"Tuesday, 15 March 2022 ",583200.0,216,2700
11619,القادسية,115/2,"Tuesday, 15 March 2022 ",680400.0,252,2700
11620,القادسية,499,"Tuesday, 29 March 2022 ",1500000.0,648,2315
11621,القادسية,648/2,"Tuesday, 1 March 2022 ",1300000.0,375,3467
11622,القادسية,649,"Tuesday, 22 March 2022 ",1368000.0,720,1900
11623,القادسية,عدد العقارات 2-أول ق…,"Thursday, 24 March 2022 ",4000000.0,1950.00,2051
11624,القادسية,189/أ/1,"Wednesday, 30 March 2022 ",209000.0,360,581
11625,القادسية,298/3/2,"Tuesday, 29 March 2022 ",1732104.0,459.81,3767
11626,القادسية,298/3/2,"Tuesday, 29 March 2022 ",100000.0,459.81,217
11627,القادسية,527/1/1,"Tuesday, 1 March 2022 ",750000.0,375,2000
11628,القادسية,343,"Thursday, 31 March 2022 ",1170000.0,600,1950
11629,القادسية,591/1,"Wednesday, 2 March 2022 ",877500.0,450,1950
11630,القادسية,115,"Wednesday, 2 March 2022 ",735000.0,750,980
11631,القادسية,43/45/2,"Tuesday, 29 March 2022 ",1400000.0,390,3590
11632,القادسية,273/1,"Tuesday, 29 March 2022 ",1455000.0,300,4850
11633,القادسية,613,"Tuesday, 8 March 2022 ",1834470.0,1019.15,1800
11634,القادسية,عدد العقارات 9-أول ق…,"Tuesday, 8 March 2022 ",12162752.0,7154.56,1700
11635,القادسية,150,"Thursday, 3 March 2022 ",1000000.0,560,1786
11636,القادسية,211,"Monday, 14 March 2022 ",1513121.0,700,2162
11637,القادسية,211,"Wednesday, 30 March 2022 ",1900000.0,700,2714
11638,القادسية,245/1,"Monday, 7 March 2022 ",1055000.0,420,2512
11639,القادسية,341,"Tuesday, 29 March 2022 ",1484000.0,560,2650
11640,القادسية,466/2,"Monday, 21 March 2022 ",1262500.0,362.5,3483
11641,القادسية,248,"Thursday, 10 March 2022 ",887040.0,448,1980
11642,القادسية,316,"Monday, 21 March 2022 ",1380000.0,480.3,2873
11643,القادسية,316,"Wednesday, 23 March 2022 ",2000000.0,480.3,4164
11644,القادسية,694,"Tuesday, 22 March 2022 ",1140000.0,543.13,2099
11645,القادسية,717/1,"Tuesday, 29 March 2022 ",1240000.0,217.09,5712
11646,القاع البارد,727/1,"Thursday, 24 March 2022 ",676800.0,288,2350
11647,القدس,401,"Tuesday, 8 March 2022 ",1700000.0,500,3400
11648,القدس,1278/1,"Monday, 28 March 2022 ",2070000.0,450,4600
11649,القدس,1389/2,"Wednesday, 30 March 2022 ",2000000.0,450,4444
11650,القدس,720/2,"Monday, 21 March 2022 ",2070000.0,450,4600
11651,القدس,154/3,"Tuesday, 8 March 2022 ",1535500.0,415,3700
11652,القدس,292/1,"Wednesday, 23 March 2022 ",2500000.0,360,6944
11653,القدس,24,"Thursday, 17 March 2022 ",3750000.0,798.12,4699
11654,القوز,97/1,"Thursday, 17 March 2022 ",744192.0,291.84,2550
11655,القيروان,912/1,"Tuesday, 15 March 2022 ",2550000.0,495,5152
11656,القيروان,2564,"Thursday, 10 March 2022 ",5000000.0,900,5556
11657,القيروان,1553/1,"Wednesday, 23 March 2022 ",1656000.0,360,4600
11658,القيروان,1746/2,"Wednesday, 16 March 2022 ",697500.0,450,1550
11659,القيروان,286/3,"Wednesday, 16 March 2022 ",2100000.0,375,5600
11660,المحمدية,1/أ/1,"Thursday, 3 March 2022 ",4387500.0,675,6500
11661,المحمدية,1/أ/2,"Thursday, 3 March 2022 ",2031250.0,312.5,6500
11662,المحمدية,1/أ/3,"Thursday, 3 March 2022 ",2046850.0,314.9,6500
11663,المحمدية,1/أ/4,"Thursday, 3 March 2022 ",1858675.0,285.95,6500
11664,المحمدية,2/أ/1,"Thursday, 3 March 2022 ",2031250.0,312.5,6500
11665,المحمدية,2/أ/2,"Thursday, 3 March 2022 ",2291250.0,352.5,6500
11666,المحمدية,2/أ/3,"Thursday, 3 March 2022 ",1873300.0,288.2,6500
11667,المحمدية,2/أ/4,"Thursday, 3 March 2022 ",1858675.0,285.95,6500
11668,المحمدية,2/أ/5,"Thursday, 3 March 2022 ",2096250.0,322.5,6500
11669,المحمدية,2395,"Thursday, 24 March 2022 ",5000000.0,840,5952
11670,المدينة الصناعية الج…,479,"Thursday, 3 March 2022 ",1100000.0,600,1833
11671,المدينة الصناعية الج…,525,"Thursday, 10 March 2022 ",1550000.0,600,2583
11672,المربع,3و3,"Sunday, 27 March 2022 ",3800000.0,1052.25,3611
11673,المربع,18/5,"Tuesday, 8 March 2022 ",2000000.0,636,3145
11674,المربع,70,"Wednesday, 23 March 2022 ",1000000.0,498,2008
11675,المربع,بدون,"Thursday, 10 March 2022 ",10000000.0,437.19,22873
11676,المربع,بدون,"Tuesday, 15 March 2022 ",28000000.0,3623.45,7727
11677,المربع,عدد العقارات 2-أول ق…,"Tuesday, 8 March 2022 ",6000000.0,3096.58,1938
11678,المرسلات,3/3,"Wednesday, 2 March 2022 ",1239042.0,540,2295
11679,المرسلات,عدد العقارات 2-أول ق…,"Wednesday, 16 March 2022 ",3450000.0,974.4,3541
11680,المرسلات,1723,"Wednesday, 9 March 2022 ",2193000.0,625,3509
11681,المرسلات,260/2,"Thursday, 24 March 2022 ",3738000.0,840,4450
11682,المرقب,بدون,"Wednesday, 30 March 2022 ",50000.0,240,208
11683,المروة,241/1,"Tuesday, 1 March 2022 ",500000.0,302.3,1654
11684,المروة,263/2,"Friday, 4 March 2022 ",347922.0,250,1392
11685,المروة,113,"Thursday, 24 March 2022 ",1050000.0,500,2100
11686,المروة,عدد العقارات 2-أول ق…,"Monday, 28 March 2022 ",1680000.0,1200.00,1400
11687,المروة,347/1,"Sunday, 13 March 2022 ",1000000.0,510,1961
11688,المروة,384,"Wednesday, 9 March 2022 ",1150000.0,900,1278
11689,المروة,4/2,"Sunday, 27 March 2022 ",1000000.0,375,2667
11690,المروة,35/1,"Thursday, 3 March 2022 ",1250000.0,800,1563
11691,المروج,2250,"Tuesday, 15 March 2022 ",1550000.0,850,1824
11692,المروج,5126/2,"Monday, 7 March 2022 ",1550000.0,324,4784
11693,المروج,5339,"Wednesday, 23 March 2022 ",800000.0,600,1333
11694,المروج,1115,"Wednesday, 23 March 2022 ",1870000.0,750,2493
11695,المشاعل,175,"Saturday, 5 March 2022 ",926250.0,617.5,1500
11696,المشاعل,176,"Saturday, 5 March 2022 ",926250.0,617.5,1500
11697,المشاعل,456,"Thursday, 10 March 2022 ",900000.0,600,1500
11698,المشاعل,458,"Thursday, 10 March 2022 ",971250.0,647.5,1500
11699,المشاعل,715,"Thursday, 3 March 2022 ",1000000.0,600,1667
11700,المشاعل,723,"Wednesday, 2 March 2022 ",2950000.0,1200.00,2458
11701,المشاعل,154,"Tuesday, 1 March 2022 ",500000.0,373.5,1339
11702,المشاعل,154,"Tuesday, 1 March 2022 ",500000.0,373.5,1339
11703,المشاعل,49,"Wednesday, 2 March 2022 ",3050560.0,1911.60,1596
11704,المشاعل,51,"Wednesday, 2 March 2022 ",3058560.0,1911.60,1600
11705,المشاعل,53,"Thursday, 3 March 2022 ",3058560.0,1911.60,1600
11706,المشاعل,222,"Tuesday, 22 March 2022 ",2825000.0,2475.00,1141
11707,المشرق,1145,"Thursday, 17 March 2022 ",700000.0,900,778
11708,المشرق,1146,"Thursday, 17 March 2022 ",700000.0,900,778
11709,المشرق,868,"Friday, 4 March 2022 ",800000.0,900,889
11710,المشرق,710,"Tuesday, 8 March 2022 ",650000.0,900,722
11711,المصانع,1554,"Monday, 14 March 2022 ",1200000.0,985.5,1218
11712,المصانع,184,"Thursday, 24 March 2022 ",1485000.0,1350.00,1100
11713,المصانع,عدد العقارات 11-أول…,"Monday, 14 March 2022 ",14343000.0,14343.10,1000
11714,المصفاة,1076,"Monday, 21 March 2022 ",195000.0,400,488
11715,المصفاة,1220,"Friday, 11 March 2022 ",300000.0,750,400
11716,المصفاة,1284,"Monday, 21 March 2022 ",380000.0,750,507
11717,المصفاة,1371,"Tuesday, 1 March 2022 ",450000.0,900,500
11718,المصفاة,265,"Tuesday, 15 March 2022 ",950000.0,1600.00,594
11719,المصفاة,265,"Thursday, 17 March 2022 ",1000000.0,1600.00,625
11720,المصفاة,500,"Sunday, 13 March 2022 ",255000.0,400,638
11721,المصفاة,532,"Sunday, 6 March 2022 ",390000.0,400,975
11722,المصفاة,697,"Thursday, 10 March 2022 ",400000.0,750,533
11723,المصفاة,72,"Friday, 4 March 2022 ",500000.0,750,667
11724,المصفاة,92,"Thursday, 24 March 2022 ",200000.0,395,506
11725,المصفاة,1212,"Sunday, 20 March 2022 ",600000.0,831.98,721
11726,المصفاة,1939,"Thursday, 10 March 2022 ",900000.0,599.9,1500
11727,المصفاة,3558,"Wednesday, 30 March 2022 ",300000.0,783,383
11728,المصفاة,3566,"Wednesday, 30 March 2022 ",280000.0,787.49,356
11729,المصفاة,3775,"Monday, 7 March 2022 ",225000.0,783,287
11730,المصفاة,3775,"Tuesday, 15 March 2022 ",300000.0,783,383
11731,المصفاة,3776,"Monday, 7 March 2022 ",200000.0,787.5,254
11732,المصفاة,3776,"Tuesday, 15 March 2022 ",300000.0,787.5,381
11733,المصفاة,4729,"Friday, 4 March 2022 ",300000.0,599.9,500
11734,المصفاة,4807,"Sunday, 6 March 2022 ",250000.0,599.9,417
11735,المصفاة,4866,"Sunday, 6 March 2022 ",230000.0,599.9,383
11736,المصفاة,4986,"Thursday, 17 March 2022 ",215000.0,599.9,358
11737,المصفاة,5300,"Thursday, 3 March 2022 ",280000.0,595.4,470
11738,المصفاة,531,"Monday, 7 March 2022 ",250000.0,599.9,417
11739,المصفاة,532,"Wednesday, 23 March 2022 ",250000.0,599.9,417
11740,المصفاة,5322,"Thursday, 31 March 2022 ",290000.0,748.5,387
11741,المصفاة,5499,"Wednesday, 30 March 2022 ",265000.0,599.9,442
11742,المصفاة,589,"Wednesday, 30 March 2022 ",250000.0,599.9,417
11743,المصفاة,590,"Wednesday, 30 March 2022 ",250000.0,599.9,417
11744,المصفاة,591,"Wednesday, 30 March 2022 ",250000.0,599.9,417
11745,المصفاة,592,"Wednesday, 23 March 2022 ",200000.0,599.9,333
11746,المصفاة,645,"Wednesday, 23 March 2022 ",350000.0,599.9,583
11747,المصفاة,699,"Wednesday, 23 March 2022 ",250000.0,599.9,417
11748,المصفاة,792,"Thursday, 3 March 2022 ",250000.0,499.44,501
11749,المصفاة,816,"Monday, 21 March 2022 ",330000.0,755.07,437
11750,المصفاة,84,"Wednesday, 30 March 2022 ",235000.0,599,392
11751,المصفاة,عدد العقارات 3-أول ق…,"Monday, 28 March 2022 ",550000.0,2234.13,246
11752,المصفاة,عدد العقارات 4-أول ق…,"Tuesday, 8 March 2022 ",1000000.0,2471.40,405
11753,المصفاة,عدد العقارات 5-أول ق…,"Monday, 14 March 2022 ",1000000.0,2999.50,333
11754,المصفاة,عدد العقارات 8-أول ق…,"Monday, 7 March 2022 ",1800000.0,4871.00,370
11755,المصفاة,عدد العقارات 8-أول ق…,"Sunday, 6 March 2022 ",1800000.0,4871.00,370
11756,المصفاة,12,"Thursday, 31 March 2022 ",3160000.0,5000.00,632
11757,المصفاة,1302,"Tuesday, 8 March 2022 ",219325.0,488.61,449
11758,المصفاة,1336,"Sunday, 27 March 2022 ",722381.0,849.86,850
11759,المصفاة,1337,"Sunday, 27 March 2022 ",717719.0,844.38,850
11760,المصفاة,1338,"Sunday, 27 March 2022 ",717719.0,844.38,850
11761,المصفاة,1339,"Tuesday, 29 March 2022 ",722381.0,849.86,850
11762,المصفاة,342,"Tuesday, 8 March 2022 ",2202685.0,4994.38,441
11763,المصفاة,380,"Tuesday, 1 March 2022 ",2100000.0,5000.00,420
